user_id,track_id,timestamp,play_count,time_of_day,user_mood
user_36,track_87,2024-07-22 10:51:13.027715,1,10:51,Energetic
user_11,track_51,2024-06-19 10:51:13.027715,10,10:51,Melancholic
user_15,track_3,2024-12-17 10:51:13.027715,10,10:51,Energetic
user_19,track_42,2024-08-13 10:51:13.027715,7,10:51,Energetic
user_7,track_98,2024-05-03 10:51:13.027715,1,10:51,Calm
user_28,track_32,2024-11-09 10:51:13.027715,1,10:51,Melancholic
user_43,track_51,2024-02-14 10:51:13.027715,5,10:51,Dark
user_5,track_85,2024-04-19 10:51:13.027715,9,10:51,Dark
user_5,track_46,2024-11-23 10:51:13.027715,6,10:51,Happy
user_30,track_21,2024-12-01 10:51:13.027715,3,10:51,Romantic
user_32,track_44,2024-07-17 10:51:13.027715,3,10:51,Energetic
user_8,track_11,2023-12-27 10:51:13.027715,7,10:51,Happy
user_10,track_68,2024-07-19 10:51:13.027715,6,10:51,Calm
user_38,track_1,2024-11-15 10:51:13.027715,9,10:51,Dark
user_47,track_92,2024-10-03 10:51:13.027715,6,10:51,Energetic
user_32,track_63,2024-01-03 10:51:13.027715,5,10:51,Calm
user_48,track_24,2024-04-10 10:51:13.027715,10,10:51,Romantic
user_28,track_99,2024-06-01 10:51:13.027715,7,10:51,Calm
user_17,track_13,2024-10-08 10:51:13.027715,1,10:51,Energetic
user_31,track_98,2024-12-12 10:51:13.027715,7,10:51,Romantic
user_8,track_11,2024-03-04 10:51:13.027715,3,10:51,Calm
user_40,track_100,2024-05-14 10:51:13.027715,9,10:51,Romantic
user_25,track_51,2024-12-11 10:51:13.027715,6,10:51,Energetic
user_9,track_17,2024-11-08 10:51:13.027715,9,10:51,Energetic
user_2,track_99,2024-07-22 10:51:13.027715,5,10:51,Romantic
user_15,track_82,2024-09-02 10:51:13.027715,7,10:51,Melancholic
user_50,track_86,2024-05-05 10:51:13.027715,4,10:51,Happy
user_3,track_24,2024-12-07 10:51:13.027715,7,10:51,Calm
user_49,track_19,2023-12-30 10:51:13.027715,1,10:51,Calm
user_36,track_37,2024-05-15 10:51:13.027715,7,10:51,Melancholic
user_4,track_85,2024-01-05 10:51:13.027715,8,10:51,Melancholic
user_14,track_8,2024-06-19 10:51:13.027715,5,10:51,Melancholic
user_41,track_28,2024-01-15 10:51:13.027715,2,10:51,Dark
user_41,track_5,2023-12-25 10:51:13.027715,5,10:51,Dark
user_25,track_17,2024-07-14 10:51:13.027715,6,10:51,Romantic
user_50,track_36,2024-02-02 10:51:13.027715,2,10:51,Dark
user_10,track_19,2024-10-11 10:51:13.027715,6,10:51,Energetic
user_21,track_64,2024-05-05 10:51:13.027715,6,10:51,Romantic
user_36,track_91,2024-05-14 10:51:13.027715,1,10:51,Calm
user_12,track_98,2024-02-09 10:51:13.027715,1,10:51,Happy
user_27,track_11,2024-10-25 10:51:13.027715,10,10:51,Energetic
user_40,track_54,2024-01-24 10:51:13.027715,3,10:51,Calm
user_2,track_45,2024-05-16 10:51:13.027715,10,10:51,Calm
user_13,track_47,2024-11-17 10:51:13.027715,10,10:51,Romantic
user_32,track_12,2024-03-21 10:51:13.027715,3,10:51,Melancholic
user_31,track_21,2024-06-11 10:51:13.027715,4,10:51,Melancholic
user_16,track_11,2024-01-07 10:51:13.027715,2,10:51,Energetic
user_32,track_92,2024-04-26 10:51:13.027715,9,10:51,Melancholic
user_32,track_5,2024-02-04 10:51:13.027715,10,10:51,Calm
user_34,track_81,2024-05-19 10:51:13.027715,7,10:51,Melancholic
user_11,track_56,2024-06-15 10:51:13.027715,7,10:51,Dark
user_10,track_20,2024-12-07 10:51:13.027715,6,10:51,Melancholic
user_15,track_41,2024-12-12 10:51:13.027715,3,10:51,Calm
user_17,track_46,2024-06-14 10:51:13.027715,6,10:51,Romantic
user_40,track_12,2024-12-02 10:51:13.027715,8,10:51,Energetic
user_18,track_70,2024-08-26 10:51:13.027715,8,10:51,Happy
user_9,track_17,2024-05-28 10:51:13.027715,9,10:51,Melancholic
user_25,track_19,2024-02-22 10:51:13.027715,1,10:51,Calm
user_40,track_26,2024-03-29 10:51:13.027715,1,10:51,Happy
user_14,track_48,2024-06-15 10:51:13.027715,3,10:51,Happy
user_25,track_52,2024-07-02 10:51:13.027715,3,10:51,Dark
user_50,track_96,2024-03-14 10:51:13.027715,10,10:51,Happy
user_22,track_70,2024-06-03 10:51:13.027715,8,10:51,Romantic
user_30,track_55,2024-07-13 10:51:13.027715,10,10:51,Calm
user_20,track_100,2024-04-17 10:51:13.027715,1,10:51,Calm
user_21,track_75,2024-05-11 10:51:13.027715,2,10:51,Melancholic
user_44,track_33,2024-12-17 10:51:13.027715,2,10:51,Melancholic
user_32,track_62,2024-11-25 10:51:13.027715,3,10:51,Melancholic
user_46,track_88,2024-11-21 10:51:13.027715,6,10:51,Romantic
user_49,track_23,2024-08-12 10:51:13.027715,1,10:51,Happy
user_21,track_15,2024-10-06 10:51:13.027715,2,10:51,Happy
user_35,track_27,2024-10-27 10:51:13.027715,1,10:51,Dark
user_32,track_75,2024-11-28 10:51:13.027715,5,10:51,Romantic
user_30,track_64,2024-05-12 10:51:13.027715,7,10:51,Melancholic
user_39,track_81,2024-03-14 10:51:13.027715,8,10:51,Energetic
user_49,track_51,2024-12-20 10:51:13.027715,10,10:51,Dark
user_12,track_53,2024-09-16 10:51:13.027715,1,10:51,Energetic
user_41,track_78,2024-11-15 10:51:13.027715,7,10:51,Happy
user_47,track_91,2024-03-28 10:51:13.027715,5,10:51,Dark
user_18,track_82,2024-03-14 10:51:13.027715,10,10:51,Dark
user_21,track_92,2024-07-20 10:51:13.027715,1,10:51,Calm
user_13,track_51,2024-10-10 10:51:13.027715,3,10:51,Happy
user_21,track_47,2024-03-11 10:51:13.027715,7,10:51,Happy
user_8,track_4,2024-08-16 10:51:13.027715,10,10:51,Romantic
user_46,track_7,2024-07-02 10:51:13.027715,1,10:51,Dark
user_40,track_35,2024-10-01 10:51:13.027715,7,10:51,Happy
user_46,track_48,2024-12-02 10:51:13.027715,5,10:51,Dark
user_7,track_73,2024-11-27 10:51:13.027715,1,10:51,Romantic
user_23,track_72,2024-06-12 10:51:13.027715,1,10:51,Romantic
user_44,track_45,2024-01-22 10:51:13.027715,1,10:51,Calm
user_32,track_81,2024-05-02 10:51:13.027715,9,10:51,Dark
user_11,track_81,2024-09-23 10:51:13.027715,3,10:51,Happy
user_22,track_97,2024-12-03 10:51:13.027715,5,10:51,Happy
user_22,track_96,2024-02-25 10:51:13.027715,10,10:51,Dark
user_43,track_72,2024-01-02 10:51:13.027715,9,10:51,Dark
user_25,track_19,2024-10-01 10:51:13.027715,6,10:51,Dark
user_22,track_63,2024-04-06 10:51:13.027715,9,10:51,Melancholic
user_28,track_38,2024-07-30 10:51:13.027715,8,10:51,Happy
user_29,track_67,2024-04-11 10:51:13.027715,8,10:51,Romantic
user_13,track_59,2024-10-27 10:51:13.027715,1,10:51,Happy
user_18,track_69,2024-12-09 10:51:13.027715,9,10:51,Melancholic
user_2,track_13,2024-07-15 10:51:13.027715,6,10:51,Dark
user_29,track_47,2024-07-14 10:51:13.027715,9,10:51,Calm
user_21,track_61,2024-02-08 10:51:13.027715,3,10:51,Dark
user_15,track_31,2024-03-18 10:51:13.027715,3,10:51,Dark
user_27,track_80,2024-03-19 10:51:13.027715,6,10:51,Melancholic
user_50,track_96,2024-12-12 10:51:13.027715,9,10:51,Happy
user_31,track_22,2024-03-25 10:51:13.027715,7,10:51,Dark
user_15,track_93,2024-03-28 10:51:13.027715,3,10:51,Happy
user_23,track_86,2024-05-30 10:51:13.027715,3,10:51,Energetic
user_24,track_43,2024-11-27 10:51:13.027715,2,10:51,Romantic
user_44,track_67,2024-10-13 10:51:13.027715,9,10:51,Happy
user_13,track_54,2024-10-25 10:51:13.027715,3,10:51,Calm
user_22,track_10,2024-08-01 10:51:13.027715,5,10:51,Romantic
user_43,track_42,2024-09-22 10:51:13.027715,9,10:51,Calm
user_37,track_64,2024-02-19 10:51:13.027715,8,10:51,Dark
user_33,track_21,2024-12-16 10:51:13.027715,2,10:51,Romantic
user_3,track_80,2024-10-06 10:51:13.027715,3,10:51,Happy
user_19,track_76,2024-11-27 10:51:13.027715,2,10:51,Romantic
user_23,track_66,2024-07-03 10:51:13.027715,8,10:51,Dark
user_29,track_41,2024-11-04 10:51:13.027715,6,10:51,Melancholic
user_30,track_24,2024-06-08 10:51:13.027715,6,10:51,Calm
user_39,track_35,2024-01-10 10:51:13.027715,9,10:51,Dark
user_44,track_56,2024-06-26 10:51:13.027715,8,10:51,Melancholic
user_47,track_30,2024-11-30 10:51:13.027715,4,10:51,Romantic
user_25,track_57,2024-02-12 10:51:13.027715,4,10:51,Romantic
user_37,track_94,2024-11-08 10:51:13.027715,9,10:51,Dark
user_47,track_47,2024-12-09 10:51:13.027715,1,10:51,Happy
user_8,track_35,2024-07-24 10:51:13.027715,2,10:51,Romantic
user_42,track_19,2024-05-16 10:51:13.027715,2,10:51,Happy
user_16,track_8,2024-06-01 10:51:13.027715,6,10:51,Happy
user_8,track_26,2024-03-26 10:51:13.027715,4,10:51,Happy
user_1,track_71,2024-05-02 10:51:13.027715,10,10:51,Energetic
user_44,track_30,2024-01-19 10:51:13.027715,3,10:51,Melancholic
user_5,track_7,2024-05-10 10:51:13.027715,3,10:51,Melancholic
user_3,track_67,2024-12-15 10:51:13.027715,3,10:51,Romantic
user_1,track_65,2024-07-11 10:51:13.027715,6,10:51,Romantic
user_4,track_36,2024-02-09 10:51:13.027715,8,10:51,Happy
user_40,track_25,2024-05-24 10:51:13.027715,7,10:51,Energetic
user_35,track_37,2024-08-29 10:51:13.027715,4,10:51,Happy
user_32,track_1,2024-01-15 10:51:13.027715,4,10:51,Energetic
user_42,track_15,2024-10-13 10:51:13.027715,10,10:51,Happy
user_34,track_37,2024-10-21 10:51:13.027715,2,10:51,Calm
user_43,track_13,2024-06-02 10:51:13.027715,1,10:51,Calm
user_25,track_8,2024-05-29 10:51:13.027715,9,10:51,Dark
user_10,track_5,2024-10-13 10:51:13.027715,2,10:51,Happy
user_21,track_60,2024-03-22 10:51:13.027715,8,10:51,Romantic
user_46,track_73,2024-03-25 10:51:13.027715,9,10:51,Melancholic
user_39,track_1,2024-02-08 10:51:13.027715,4,10:51,Dark
user_27,track_36,2024-01-21 10:51:13.027715,8,10:51,Romantic
user_27,track_35,2024-09-20 10:51:13.027715,9,10:51,Calm
user_2,track_66,2024-07-11 10:51:13.027715,10,10:51,Happy
user_41,track_63,2024-11-22 10:51:13.027715,10,10:51,Dark
user_48,track_23,2024-12-13 10:51:13.027715,5,10:51,Happy
user_13,track_9,2024-02-27 10:51:13.027715,7,10:51,Calm
user_9,track_34,2024-05-21 10:51:13.027715,10,10:51,Dark
user_36,track_46,2024-03-10 10:51:13.027715,4,10:51,Calm
user_22,track_78,2024-09-13 10:51:13.027715,1,10:51,Energetic
user_42,track_4,2024-04-01 10:51:13.027715,3,10:51,Calm
user_26,track_30,2024-05-24 10:51:13.027715,5,10:51,Happy
user_12,track_95,2024-06-28 10:51:13.027715,3,10:51,Melancholic
user_17,track_75,2024-09-27 10:51:13.027715,7,10:51,Calm
user_14,track_99,2024-11-13 10:51:13.027715,9,10:51,Romantic
user_14,track_72,2024-10-09 10:51:13.027715,6,10:51,Melancholic
user_34,track_3,2024-11-08 10:51:13.027715,10,10:51,Energetic
user_20,track_14,2024-07-17 10:51:13.027715,1,10:51,Dark
user_11,track_60,2024-10-05 10:51:13.027715,7,10:51,Dark
user_16,track_77,2024-02-18 10:51:13.027715,3,10:51,Melancholic
user_31,track_45,2024-09-29 10:51:13.027715,5,10:51,Dark
user_6,track_96,2024-09-23 10:51:13.027715,10,10:51,Calm
user_19,track_34,2024-07-29 10:51:13.027715,4,10:51,Melancholic
user_37,track_45,2024-07-16 10:51:13.027715,10,10:51,Happy
user_4,track_61,2024-06-05 10:51:13.027715,5,10:51,Calm
user_47,track_83,2024-04-26 10:51:13.027715,5,10:51,Calm
user_4,track_16,2024-01-06 10:51:13.027715,6,10:51,Calm
user_20,track_66,2024-12-22 10:51:13.027715,10,10:51,Happy
user_10,track_40,2024-05-13 10:51:13.027715,10,10:51,Energetic
user_24,track_17,2024-03-10 10:51:13.027715,6,10:51,Romantic
user_35,track_34,2024-05-05 10:51:13.027715,8,10:51,Dark
user_26,track_16,2024-10-08 10:51:13.027715,8,10:51,Melancholic
user_37,track_60,2024-08-30 10:51:13.027715,9,10:51,Energetic
user_38,track_66,2024-07-23 10:51:13.027715,8,10:51,Melancholic
user_21,track_66,2024-09-12 10:51:13.027715,2,10:51,Dark
user_40,track_90,2024-06-13 10:51:13.027715,10,10:51,Happy
user_39,track_13,2024-07-11 10:51:13.027715,1,10:51,Calm
user_21,track_56,2023-12-31 10:51:13.027715,10,10:51,Calm
user_10,track_31,2024-09-25 10:51:13.027715,2,10:51,Happy
user_38,track_34,2024-07-03 10:51:13.027715,2,10:51,Energetic
user_46,track_39,2024-08-24 10:51:13.027715,3,10:51,Energetic
user_4,track_67,2024-08-03 10:51:13.027715,10,10:51,Melancholic
user_45,track_8,2024-09-09 10:51:13.027715,7,10:51,Happy
user_20,track_87,2024-02-23 10:51:13.027715,2,10:51,Energetic
user_17,track_78,2023-12-30 10:51:13.027715,1,10:51,Happy
user_7,track_55,2024-02-11 10:51:13.027715,6,10:51,Dark
user_4,track_27,2024-08-23 10:51:13.027715,9,10:51,Calm
user_29,track_93,2024-12-15 10:51:13.027715,3,10:51,Calm
